num,win_bi,appear_d,appear_r,appear_3,many_rep,same_rep,same_fas,art11,case_fine,fas_main,length_m,VAR00001,year,count_rep1,num_old,number,dec_nam1,regi,article,case_type,wtf,fine,simple,rep1,fas1,prejudice,prejud_des,return,return_old_des,same_judge,reg_dec,dec_num,dec_real,dec_typ1,dec_t_o1,dec_2_ro,dec_typ2,dec_t_o2,dec_nam2,dec_3_ro,dec_typ3,dec_t_o3,dec_nam3,expert,exp_cont,opros,anketa,statist,mark_gds,mark_reg,mark_r_o,a10pn,a10p1,a10p2,a10p3,a10p4,a10p5,a10p6,a10p7,a10p8,a10p9,a10p10,a10p11,a11p1,a11p2,a11p3,a11p4,a11p5,torg,r_win1,r_win2,r_win3,length_pages,small,date_bil,date_des,date_app,date_a_2,who_app,declar_a,resp_a,change_a,date_cas,who_cas,declar_c,resp_c,date_c_1,change_c,final,nadzor,judge,judge_count,jud_exp,inn1,count,spark1,ved1,okved2,okved4,inn2,spark2,ved2,inn3,spark3,ved3,cont,rep2,fas2,rep3,fas3,app_num,app_judges,app_exp,app_exp_cont,third_fas,pravo_ru,np,jud_gender,gender_rep1,gender_fas1,gen_rep_bi,gen_fas_bi,appeareance,gen_def
4154.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.266666666666666,,2014.0,,900.0,А45-2178/2013,ОАО «Авиакомпания «Сибирь»,45.0,3.0,0.0,выразившихся в прекращении продажи группы тарифов экономического класса,650000.0,,,,1.0,2.0,,,,45.0,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,авиаперевозки,,,1.0,,,,1.0,,,,,,,,,,,,,,2.0,,,6.0,,2013-02-18,2014-07-21,,,,,,,,,,,,,2.0,0.0,45 Рубекина И. А.,11.0,2005.0,5448100656,10.0,55864.0,"Деятельность воздушного пассажирского транспорта, подчиняющегося",62.0,62.10,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,
4155.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.2666666666666666,,2014.0,2.0,901.0,А71-5445/2014,ООО «Электрические сети Удмуртии»,71.0,3.0,0.0,"выразившиеся в невыполнении обязательств по договору №02.0-00386Ла13.09.12С1,С2 об осуществлении технологического присоединения к электрическим сетям",3055588.92,,"Николаев Н.Н., Ершов С.А.",Останина К.С.,,,,,,71.0,1.0,1.0,31.0,,,,,,,,,,0.0,,0.0,0.0,0.0,электроэнергия,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,19.0,,2014-05-15,2014-07-22,,,,,,,,,,,,,1.0,0.0,71 Иютина О. В.,2.0,2010.0,1835060957,3.0,583.0,Передача электроэнергии,40.0,40.10,,,,,,,,,,,,,,,,,,,0.0,1,0,1.0,0.0,2.0,1.0
4156.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.433333333333333,,2014.0,2.0,902.0,А06-3169/2014,"ОАО ""МРСК Юга""",6.0,3.0,1.0,"выразившиеся в нарушении порядка определения объема безучетного потребления электрической энергии гр. Арстановым З.А., указанного в расчете к акту о безучетном потреблении электрической энергии",,,"Липов А.И., Щуклинова Е.А.",Нургалиев Т.Р.,,,,,,53.0,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,электроэнергия,,,0.0,,,,,,,,,,,,,,,,,,2.0,,,9.0,,2014-04-09,2014-07-21,,,,,,,,,,,,,2.0,0.0,06 Бочарникова Г. Н.,24.0,1993.0,6164266561,115.0,23464.0,Передача электроэнергии,40.0,40.10,,,,,,,,,,,,,,,,,,,0.0,2,1,,1.0,2.0,
4157.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.066666666666667,,2014.0,2.0,903.0,А12-14001/2013,ОАО «Волгоградэнергосбыт»,12.0,3.0,1.0,выразилось в отказе от заключения договора энергоснабжения с  корректировкой тарифного уровня напряжения,,,"Парамонова С.А., Тарнаруцкий Д.Ю.",Гудиев А.А.,,,1.0,0.0,0.0,12.0,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,электроэнергия,,,0.0,,,,,,,,,,,,,,,,,,2.0,,,8.0,,2014-05-16,2014-07-17,,,,,,,,,,,,,2.0,0.0,12 Смагоринская Е. Б.,10.0,2004.0,3445071523,16.0,19299.0,Оптовая торговля электрической и тепловой энергией (без их перед,51.0,51.56,,,,,,,,,,,,,,,,,,,0.0,2,1,,1.0,2.0,
4158.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.7,,2014.0,1.0,904.0,А63-9155/2013,ООО «Ставрополь Фильм»,63.0,3.0,0.0,выразилось в установлении монопольно высоких цен на оказываемые услуги по показу фильмов,562500.0,,Перегудова Т.Ю.,Гритчин И.Н.,1.0,0.0,,,,63.0,1.0,1.0,31.0,,,,,,,,,,0.0,,0.0,0.0,0.0,показ фильмов,,,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,6.0,,2013-08-28,2014-07-15,,,,,,,,,,,,,0.0,0.0,63 Борозинец А. М.,18.0,2000.0,2636042458,1.0,105.0,Показ фильмов,92.0,92.13,,,,,,,,,,,,,,,,,,,1.0,0,1,0.0,1.0,2.0,1.0
4159.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.766666666666667,,2014.0,,905.0,А63-9014/2013,ООО «Салют»,63.0,3.0,0.0,выразилось в установлении монопольно высоких цен на оказываемые услуги по показу фильмов,562500.0,,,Гритчин И.Н.,1.0,0.0,,,,63.0,1.0,1.0,31.0,,,,,,,,,,0.0,,0.0,0.0,0.0,показ фильмов,,,1.0,1.0,,,,,,,,,,,,,,,,,0.0,,,6.0,,2013-08-26,2014-07-15,,,,,,,,,,,,,0.0,0.0,63 Борозинец А. М.,18.0,2000.0,2636034457,2.0,35.0,Показ фильмов,92.0,92.13,,,,,,,,,,,,,,,,,,,1.0,,1,,1.0,1.0,
4160.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.933333333333334,,2014.0,1.0,908.0,А33-22730/2013,ОАО «МРСК Сибири»,33.0,3.0,1.0,выразившиеся в направлении в адрес ОАО «Дивногорские тепловые сети» уведомления №1.3/03/7284-исх от 23.05.2013 о введении ограничения режима электропотребления,,,Провоторова А.В.,,,,,,,33.0,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,электроэнергия,,,0.0,,,,,,,,,,,,,,,,,,2.0,,,11.0,,2013-12-18,2014-07-14,,,,,,,,,,,,,2.0,0.0,33 Крицкая И. П.,24.0,2001.0,2460069527,132.0,49707.0,Передача электроэнергии,40.0,40.10,,,,,,,,,,,,,,,,,,,0.0,0,,0.0,,1.0,
4161.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.1333333333333333,,2014.0,2.0,909.0,А73-5816/2014,ОАО «Хабаровсккрайгаз»,73.0,3.0,0.0,выразилось во взимании с ООО «Газ Сервис Центр» в 2012 году – ноябре 2013 года платы за «регистрацию приборов учета газа»,650000.0,,"Кайгородова А.Б., Назаров Р.О.",Григорьева Е.В.,1.0,0.0,,,,73.0,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,установка счётчиков,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,8.0,,2014-05-12,2014-07-15,,,,,,,,,,,,,0.0,0.0,73 Шестак Ж. Г.,7.0,2007.0,2722010548,3.0,2775.0,Распределение газообразного топлива,40.0,40.20,,,,,,,,,,,,,,,,,,,0.0,2,0,,0.0,2.0,
4162.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.933333333333334,,2014.0,0.0,910.0,А33-22728/2013,ОАО «МРСК Сибири»,33.0,3.0,1.0,выразившихся в направлении в адрес электрокотельной уведомления (исх. №1.3/03/7283-исх от 23.05.2013) о введении ограничения режима электропотребления,,,Провоторова А.В.,,,,,,,33.0,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,электроэнергия,,,0.0,,,,,,,,,,,,,,,,,,2.0,,,10.0,,2013-12-18,2014-07-14,,,,,,,,,,,,,2.0,0.0,33 Крицкая И. П.,24.0,2001.0,2460069527,132.0,49707.0,Передача электроэнергии,40.0,40.10,,,,,,,,,,,,,,,,,,,0.0,1,,1.0,,1.0,
4163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.1,,2014.0,,912.0,А26-3757/2014,ОАО «Прионежская сетевая компания»,26.0,3.0,0.0,выразились во включении в технические условия технологического присоединения энергопринимающих устройств гражданина к электрическим сетям условия о месте установки прибора учета электрической энергии и отказе в удовлетворении обращения потребителя о внесении изменений в эти технические условия,100000.0,1.0,,,1.0,0.0,,,,26.0,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,электроэнергия,,,1.0,,,1.0,,,,,,,,,,,,,,,0.0,,,4.0,,2014-05-19,2014-07-21,,,,,,,,,,,,,0.0,0.0,26 Таратунин Р. Б.,4.0,2003.0,1001013117,5.0,1900.0,Производство электроэнергии прочими электростанциями и промышлен,40.0,40.10,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,
4164.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.8333333333333335,,2014.0,1.0,913.0,А32-12818/2014,ОАО «НЭСК-электросети»,32.0,3.0,0.0,"выразилось в том, что в Сетевая организация не исполнила  мероприятия по технологическому присоединению в рамках взятых на себя обязательств по договору на технологическое присоединение к электрической сети от 27.08.2012 №1-38-12-2078 в срок",100000.0,,Цуканов Р.В.,Сухова К.С.,,,,,,32.0,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,электроэнергия,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,5.0,,2014-04-16,2014-07-10,,,,,,,,,,,,,0.0,0.0,32 Лесных А. В.,24.0,2005.0,2308139496,54.0,8985.0,Передача электроэнергии,40.0,40.10,,,,,,,,,,,,,,,,,,,1.0,1,0,1.0,0.0,2.0,1.0
4165.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.8333333333333335,,2014.0,1.0,914.0,А32-12815/2014,ОАО «НЭСК-электросети»,32.0,3.0,0.0,"выразилось в том, что в Сетевая организация не исполнила  мероприятия по технологическому присоединению в рамках взятых на себя обязательств по договору на технологическое присоединение к электрической сети от  25.09.2012 № 1-38-12-2223 в срок",100000.0,,Цуканов Р.В.,Сухова К.С.,,,,,,32.0,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,электроэнергия,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,5.0,,2014-04-16,2014-07-10,,,,,,,,,,,,,0.0,0.0,32 Лесных А. В.,24.0,2005.0,2308139496,54.0,8985.0,Передача электроэнергии,40.0,40.10,,,,,,,,,,,,,,,,,,,1.0,1,0,1.0,0.0,2.0,1.0
4166.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,,2014.0,,915.0,А40-50898/14,ООО «Велес Групп»,40.0,1.0,0.0,"что выразилось в заключении антиконкурентного Соглашения от 28.05.2010г., которое привело к разделу товарного рынка оптовых поставок пищевой соли по территориальному принципу, объему продажи товаров, ассортименту реализуемых товаров и составу покупателей (заказчиков)",620935.09,,,Огневская ДВ,1.0,2.0,,,,40.0,1.0,1.0,31.0,,,,,,,,,,0.0,,0.0,0.0,0.0,соль,3.0,,,,,,,,,,,,,,1.0,,,,,,2.0,,,3.0,,2014-04-04,2014-07-03,,,,,,,,,,,,,2.0,0.0,40 Дранко Л. А.,14.0,1997.0,7725720263,1.0,,Деятельность ресторанов,55.0,55.3,,,,,,,,,,,,,,,,,,,0.0,,0,,0.0,1.0,
4167.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.033333333333333,,2014.0,,916.0,А40-182601/2013,ООО «Пелагиаль»,40.0,1.0,0.0,"путем заключения соглашения, которое могло привести к установлению или поддержанию цен, и участия в нем",100000.0,,,Абакумова Ю.И.,1.0,0.0,,,,24.0,1.0,1.0,31.0,,,,,,,,,,0.0,,0.0,0.0,0.0,минтай,3.0,,,,,,,,,,,,,,1.0,,,,,,0.0,,,4.0,,2013-12-18,2014-07-17,,,,,,,,,,,,,0.0,0.0,40 Уточкин И. Н.,29.0,1998.0,4100004140,1.0,431.0,Вылов рыбы и водных биоресурсов в открытых районах Мирового океа,5.0,05.01,,,,,,,,,,,,,,,,,,,1.0,,0,,0.0,1.0,
4168.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.366666666666666,,2014.0,,917.0,А63-16532/2012,"ОАО ""Ессентукская Теплосеть""",63.0,3.0,0.0,"выразившихся в предъявлении к ООО ""УК ""Управдом"" не предусмотренных действующим законодательством требований по оплате за выдачу технических условий на установку узла учета тепловой энергии в многоквартирных жилых домах",2565348.8,,,,,,1.0,1.0,0.0,63.0,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,теплоснабжение,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,14.0,,2014-01-14,2014-07-24,,,,,,,,,,,,,1.0,0.0,63 Алиева А. К.,26.0,2009.0,2626020720,2.0,314.0,Производство пара и горячей воды (тепловой энергии) котельными,40.0,40.30,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,
4169.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.6,,2014.0,3.0,919.0,А27-6568/2014,ОАО «МРСК Сибири»,27.0,3.0,2.0,выразившееся в неосуществлении мероприятий по технологическому присоединению энергопринимающего устройства,2682357.74,,"Манькова О.С., Мезенцев Д.В., Сафонова В.А.","Лисина А.С., Фризен С.Н.",,,,,,33.0,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,электроэнергия,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,24.0,,2014-04-14,2014-07-31,,,,,,,,,,,,,0.0,0.0,27 Власов В. В.,13.0,2003.0,2460069527,132.0,49707.0,Передача электроэнергии,40.0,40.10,,,,,,,,,,,,,,,,,,,1.0,2,,,,2.0,
4170.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.566666666666667,,2014.0,1.0,920.0,А82-5327/2014,"МУП ""Теплоэнерго""",82.0,3.0,0.0,"действия теплоснабжающей организации по незаконному требованию установки потребителем узла учета под угрозой отказа в пуске тепловой энергии при наличии действующего договора энергоснабжения и, как следствие – реализация данной угрозы путем неосуществления поставки тепловой энергии в течение двух месяцев",1801994.29,,Воробьев С.А.,Разумов И.В.,,,,,,82.0,1.0,1.0,35.0,,,,,,,,,,0.0,,0.0,0.0,0.0,теплоснабжение,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,7.0,,2014-04-14,2014-07-30,,,,,,,,,,,,,1.0,0.0,82 Мухина Е. В.,124.0,2000.0,7610044403,11.0,1484.0,Производство пара и горячей воды (тепловой энергии) котельными,40.0,40.30,,,,,,,,,,,,,,,,,,,0.0,1,1,1.0,1.0,2.0,2.0
4171.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,33.4,,2014.0,,921.0,А32-40483/2011,ОАО «Международный аэропорт Сочи»,32.0,3.0,0.0,"путем отказа хозяйствующим субъектам, осуществляющим деятельность по организации обслуживания пассажиров и эксплуатируемых ими воздушных судов, в прямом приеме заявок, связанных с обслуживанием рейсов, выполняющих полеты вне расписания в интересах корпоративных и частных клиентов в аэропорт г. Краснодар, в связи с необходимостью согласования обслуживания указанных рейсов с оператором ООО «ИрЛайн 1». ОАО «Международный аэропорт Сочи»",578544.0,,,,1.0,2.0,,,,32.0,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,услуги аэропорта,,,0.0,,,,,,,,,,,,,,,,,,2.0,,,4.0,,2011-11-02,2014-07-31,,,,,,,,,,,,,2.0,0.0,32 Орлова А. В.,17.0,2011.0,2317044843,3.0,2155.0,"Эксплуатация взлетно-посадочных полос, ангаров и т.п.",63.0,63.23,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,
4172.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.566666666666667,,2014.0,1.0,922.0,А53-7599/14,ООО «Газпром межрегионгаз Ростов - на - Дону»,53.0,3.0,2.0,выразившемся в прекращении поставки газа в многоквартирный дом,737500000.0,,Лобода А.А.,Сироткин М.А.,,,,,,53.0,1.0,1.0,31.0,,,,,,,,,,0.0,,0.0,0.0,0.0,газоснабжение,,,0.0,,,,,,,,,,,,,,,,,,2.0,,,11.0,,2014-04-08,2014-07-24,,,,,,,,,,,,,2.0,0.0,53 Бондарчук Е. В.,61.0,1998.0,6167049710,22.0,23324.0,Распределение газообразного топлива,40.0,40.20,,,,,,,,,,,,,,,,,,,0.0,,1,,1.0,2.0,
4173.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.7,,2014.0,,923.0,А32-38884/2012,ОАО «Краснодаргоргаз»,32.0,3.0,0.0,"путем приостановления газоснабжения с 22.05.2012, в нарушение порядка и условий приостановления исполнения договора поставки газа",300000.0,,,,1.0,2.0,,,,32.0,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,газоснабжение,,,0.0,,,,,,,,,,,,,,,,,,2.0,,,3.0,,2012-12-17,2014-07-31,,,,,,,,,,,,,2.0,0.0,32 Орлова А. В.,17.0,2011.0,2309029802,4.0,1725.0,Распределение газообразного топлива,40.0,40.20,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,
4174.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.333333333333333,,2014.0,1.0,924.0,А53-1108/14,ООО «РОСТЭК-ТАГАЗ»,53.0,3.0,0.0,"установление экономически необоснованной, монопольно высокой цены на услуги по комплексному обслуживанию товара, доставляемого на одном транспортном средстве",1773189.83,,Батюк С.К.,Воронцов П.П.,1.0,0.0,,,,53.0,1.0,1.0,31.0,,,,,,,,,,0.0,,0.0,0.0,0.0,комплексное обслуживание товара,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,6.0,,2014-01-22,2014-07-31,,,,,,,,,,,,,1.0,0.0,53 Чернышева И. В.,50.0,2010.0,6154568676,6.0,25.0,Транспортная обработка грузов,63.0,63.11,,,,,,,,,,,,,,,,,,,0.0,,1,,1.0,2.0,
4175.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.8333333333333335,,2014.0,1.0,925.0,А33-5820/2014,ОАО «МРСК Сибири»,33.0,3.0,0.0,выразившиеся в нарушении сроков осуществления мероприятий по технологическому присоединению,3577782.61,,Циммерман М.А.,,1.0,0.0,,,,33.0,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,электроэнергия,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,9.0,,2014-03-31,2014-07-24,,,,,,,,,,,,,1.0,0.0,33 Крицкая И. П.,24.0,2001.0,2460069527,132.0,49707.0,Передача электроэнергии,40.0,40.10,,,,,,,,,,,,,,,,,,,0.0,0,,0.0,,1.0,
4176.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,5.066666666666666,,2014.0,2.0,926.0,А40-24884/2014,ОАО «Русский продукт»,40.0,3.0,0.0,выразившийся в злоупотреблении доминирующим положением на рынке оказания услуг по передаче электрической и тепловой энергии в границах присоединенных электрических и тепловых   сетей   путем   нарушения   установленного   порядка   ценообразования,,,"Супина-Шлыкова, Волынская О.О.",Подгорный А. С.,1.0,0.0,,,,40.0,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,электроэнергия,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,7.0,,2014-02-21,2014-07-23,,,,,,,,,,,,,0.0,0.0,40 Ласкина С. О.,7.0,2012.0,7718117872,4.0,3259.0,Производство макаронных изделий,15.0,15.85,,,,,,,,,,,,,,,,,,,0.0,0,1,0.0,1.0,2.0,1.0
4177.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.033333333333333,,2014.0,1.0,927.0,А82-107/2014,ОАО «МРСК Центра»,82.0,3.0,1.0,в уклонении от заключения договора на оказание услуг по передаче электрической  энергии,,,Холопко  И.А.,Антонова М.В.,,,,,,66.0,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,электроэнергия,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,9.0,,2014-01-10,2014-07-10,,,,,,,,,,,,,0.0,0.0,82 Глызина А. В.,123.0,2000.0,6901067107,40.0,69397.0,Передача электроэнергии,40.0,40.10,,,,,,,,,,,,,,,,,,,0.0,,0,,0.0,2.0,
4178.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.8,,2014.0,1.0,928.0,А06-3913/2014,"ОАО ""МРСК Юга""",6.0,3.0,1.0,"выразившиеся в нарушении порядка определения объёма безучетного потребления электрической энергии гр. Аверина В.Н., указанного в расчёте к акту о безучётном потреблении электрической энергии",,,Иванов И.А.,Зеренинов Л.А.,,,,,,53.0,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,электроэнергия,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,6.0,,2014-04-30,2014-07-23,,,,,,,,,,,,,0.0,0.0,12 Шарипов Ю. Р.,1.0,2013.0,6164266561,115.0,23464.0,Передача электроэнергии,40.0,40.10,,,,,,,,,,,,,,,,,,,1.0,1,1,1.0,1.0,2.0,2.0
4179.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.733333333333333,,2014.0,1.0,929.0,А53-4275/14,ОАО «Аэрофлот,53.0,3.0,1.0,"выразившееся в экономически необоснованном установлении различных цен на услуги по перевозке пассажиров воздушным транспортом на авиалинии г.Ростов-на-Дону – г.Москва – г.Ростов-на-Дону в рамках тарифов  TPXOWRF, KEXOWRF, UEXOWRF",,,Давыдова Т.А.,Воронцов П.П.,,,,,,40.0,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,авиаперевозки,,,1.0,,,,,,1.0,,,,,,,,,,,,2.0,,,13.0,,2014-03-03,2014-07-23,,,,,,,,,,,,,2.0,0.0,53 Паутова Л. Н.,50.0,1998.0,7712040126,4.0,206277.0,"Деятельность воздушного транспорта, подчиняющегося расписанию",62.0,62.10,,,,,,,,,,,,,,,,,,,1.0,0,1,0.0,1.0,2.0,1.0
4180.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,,2014.0,1.0,930.0,А15-1317/2014,ОАО «Дагэнергосеть»,15.0,3.0,0.0,выразившегося в ущемлении интересов физических лиц в части неисполнения их заявок на технологическое присоединение к электрическим сетям,29007746.25,,Гасанова С.Э.,Магомедов А.М.,1.0,0.0,,,,15.0,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,электроэнергия,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,9.0,,2014-04-01,2014-07-30,,,,,,,,,,,,,1.0,0.0,15 Тагирова З. Т.,27.0,1993.0,0562076791,7.0,2142.0,Передача электроэнергии,40.0,40.10,,,,,,,,,,,,,,,,,,,0.0,0,1,0.0,1.0,2.0,1.0
4181.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,20.733333333333334,,2014.0,,931.0,А36-7120/2012,ООО «Рябинка»,36.0,1.0,0.0,"выразившихся в согласованных действиях хозяйствующих субъектов при участии в открытых аукционах в электронной форме №0146300006911000069,№0146300006911000061,№0146300006911000051 путём поддержания цен на торгах",19344675.0,,,Тихомиров А.В.,1.0,0.0,,,,36.0,1.0,1.0,31.0,,,,,,,,,,0.0,,0.0,0.0,0.0,строительные работы,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,2.0,,,11.0,,2012-11-13,2014-07-28,,,,,,,,,,,,,2.0,0.0,36 Дружинин А. В.,20.0,1996.0,4824053914,1.0,37.0,"Розничная торговля пищевыми продуктами, включая напитки, и табач",52.0,52.2,,,,,,,,,,,,,,,,,,,1.0,,1,,1.0,1.0,
4182.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.1,,2014.0,2.0,933.0,А33-7506/2014,ОАО «Енисейская ТГК (ТГК-13)»,33.0,3.0,0.0,выразившиеся в неправомерном отказе от допуска в эксплуатацию приборов учета тепловой энергии,475000.0,,"Портненко Л.В., Подкорытов М.В.",Елькин П.Д.,,,,,,74.0,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,допуск в эксплуатацию счётчиков,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,6.0,,2014-04-21,2014-07-23,,,,,,,,,,,,,0.0,0.0,33 Раздобреева И. А.,22.0,2000.0,1901067718,4.0,28450.0,Производство электроэнергии тепловыми электростанциями,40.0,40.10,,,,,,,,,,,,,,,,,,,0.0,,1,,1.0,2.0,
4183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.766666666666667,,2014.0,,935.0,А32-30279/2013,ООО «Славяне»,32.0,3.0,0.0,выразившийся в нарушении сроков уведомления по прекращению подачи тепловой энергии в горячей воде,100000.0,,,,1.0,0.0,,,,32.0,1.0,1.0,31.0,,,,,,,,,,0.0,,0.0,0.0,0.0,теплоснабжение,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,7.0,,2013-09-10,2014-06-30,,,,,,,,,,,,,0.0,0.0,32 Купреев Д. В.,26.0,2011.0,2310097839,2.0,,Подготовка строительного участка,45.0,45.1,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,
4184.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.466666666666667,,2014.0,1.0,937.0,А76-8170/2014,ОАО «ЭнСер»,76.0,3.0,2.0,выразившееся в необоснованном отказе гражданину Корнейко А.А. в опломбировке индивидуального прибора учета горячей воды,300000.0,,Галанов В.И.,"Потапченко С.С., Ушаков  Е.В.",,,,,,76.0,1.0,1.0,33.0,,,,,,,,,,0.0,,0.0,0.0,0.0,опломбирование счётчиков,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,24.0,,2014-04-09,2014-07-22,,,,,,,,,,,,,0.0,0.0,76 Мрез И. В.,24.0,2009.0,7415036215,1.0,1306.0,Производство пара и горячей воды (тепловой энергии) тепловыми  э,40.0,40.30,,,,,,,,,,,,,,,,,,,0.0,1,,1.0,,2.0,
4185.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.266666666666667,,2014.0,1.0,938.0,А76-28555/2013,ООО «СМП-Страхование»,76.0,1.0,1.0,"путем заключения и участия в ограничивающем конкуренцию соглашении, которое приводит или может привести к созданию другим хозяйствующим субъектам препятствий доступу на товарный рынок или выходу из товарного рынка, навязыванию контрагенту условий договора, невыгодных для него или не относящихся к предмету договора",,,Солоненко А.О.,Копылов С.А.,,,,,,40.0,8.0,8.0,31.0,,1.0,33.0,,ОАО  Банк «Северный морской путь»,1.0,33.0,,СОАО «ВСК»,0.0,,0.0,0.0,0.0,страхование,3.0,,,,,,,,,,,,,,,,,1.0,,,2.0,,,33.0,,2013-12-23,2014-07-29,,,,,,,,,,,,,2.0,0.0,76 Бастен Д. А.,9.0,2007.0,7728306068,1.0,172.0,Прочие виды страхования,66.0,66.03,7750005482,8173.0,Прочее денежное посредничество,7710026574,31996.0,Прочие виды страхования,,,,,,,,,,,,,1.0,,1,,1.0,2.0,
